Time	DeviceID	MaterialID	State
3282.52	15	SYS	HAS_GOODS->NO_GOODS
3286.28	6	SYS	NO_GOODS->HAS_GOODS
3287.51	13	SYS	NO_GOODS->HAS_GOODS
3287.51	11	SYS	NO_GOODS->HAS_GOODS
3287.51	9	SYS	NO_GOODS->HAS_GOODS
3287.51	7	SYS	NO_GOODS->HAS_GOODS
3287.51	5	SYS	NO_GOODS->HAS_GOODS
3287.51	1	SYS	NO_GOODS->HAS_GOODS
3287.51	3	SYS	NO_GOODS->HAS_GOODS
3287.51	14	SYS	NO_GOODS->HAS_GOODS
3291.24	18	SYS	HAS_GOODS->NO_GOODS
3291.56	17	SYS	NO_GOODS->HAS_GOODS
3291.56	2	SYS	NO_GOODS->HAS_GOODS
3295.66	10	SYS	NO_GOODS->HAS_GOODS
3306.23	16	SYS	HAS_GOODS->NO_GOODS
3306.23	4	SYS	NO_GOODS->HAS_GOODS
3311.29	6	SYS	HAS_GOODS->NO_GOODS
3312.53	13	SYS	HAS_GOODS->NO_GOODS
3312.53	14	SYS	HAS_GOODS->NO_GOODS
3312.53	11	SYS	HAS_GOODS->NO_GOODS
3312.53	9	SYS	HAS_GOODS->NO_GOODS
3312.53	7	SYS	HAS_GOODS->NO_GOODS
3312.53	5	SYS	HAS_GOODS->NO_GOODS
3312.53	3	SYS	HAS_GOODS->NO_GOODS
3312.53	1	SYS	HAS_GOODS->NO_GOODS
3312.53	15	SYS	NO_GOODS->HAS_GOODS
3316.57	17	SYS	HAS_GOODS->NO_GOODS
3316.57	2	SYS	HAS_GOODS->NO_GOODS
3320.68	10	SYS	HAS_GOODS->NO_GOODS
3321.24	18	SYS	NO_GOODS->HAS_GOODS
3325.57	8	SYS	NO_GOODS->HAS_GOODS
3331.25	4	SYS	HAS_GOODS->NO_GOODS
3334.29	12	SYS	NO_GOODS->HAS_GOODS
3336.23	16	SYS	NO_GOODS->HAS_GOODS
3337.55	15	SYS	HAS_GOODS->NO_GOODS
3341.93	6	SYS	NO_GOODS->HAS_GOODS
3342.54	9	SYS	NO_GOODS->HAS_GOODS
3342.54	7	SYS	NO_GOODS->HAS_GOODS
3342.54	5	SYS	NO_GOODS->HAS_GOODS
3342.54	3	SYS	NO_GOODS->HAS_GOODS
3342.54	1	SYS	NO_GOODS->HAS_GOODS
3342.54	14	SYS	NO_GOODS->HAS_GOODS
3342.54	13	SYS	NO_GOODS->HAS_GOODS
3342.54	11	SYS	NO_GOODS->HAS_GOODS
3344.68	15	TP090	NO_GOODS->HAS_GOODS
3346.28	18	SYS	HAS_GOODS->NO_GOODS
3346.58	2	SYS	NO_GOODS->HAS_GOODS
3346.58	17	SYS	NO_GOODS->HAS_GOODS
3350.59	8	SYS	HAS_GOODS->NO_GOODS
3350.69	10	SYS	NO_GOODS->HAS_GOODS
3359.29	12	SYS	HAS_GOODS->NO_GOODS
3361.23	16	SYS	HAS_GOODS->NO_GOODS
3361.26	4	SYS	NO_GOODS->HAS_GOODS
3366.94	6	SYS	HAS_GOODS->NO_GOODS
3367.57	7	SYS	HAS_GOODS->NO_GOODS
3367.57	14	SYS	HAS_GOODS->NO_GOODS
3367.57	5	SYS	HAS_GOODS->NO_GOODS
3367.57	3	SYS	HAS_GOODS->NO_GOODS
3367.57	13	SYS	HAS_GOODS->NO_GOODS
3367.57	1	SYS	HAS_GOODS->NO_GOODS
3367.57	11	SYS	HAS_GOODS->NO_GOODS
3367.57	9	SYS	HAS_GOODS->NO_GOODS
3371.6	17	SYS	HAS_GOODS->NO_GOODS
3371.6	2	SYS	HAS_GOODS->NO_GOODS
3375.7	10	SYS	HAS_GOODS->NO_GOODS
3376.28	18	SYS	NO_GOODS->HAS_GOODS
3380.59	8	SYS	NO_GOODS->HAS_GOODS
3386.27	4	SYS	HAS_GOODS->NO_GOODS
3389.31	12	SYS	NO_GOODS->HAS_GOODS
3391.24	16	SYS	NO_GOODS->HAS_GOODS
3392.58	15	SYS	HAS_GOODS->NO_GOODS
3396.96	6	SYS	NO_GOODS->HAS_GOODS
3397.57	11	SYS	NO_GOODS->HAS_GOODS
3397.57	9	SYS	NO_GOODS->HAS_GOODS
3397.57	7	SYS	NO_GOODS->HAS_GOODS
3397.57	5	SYS	NO_GOODS->HAS_GOODS
3397.57	3	SYS	NO_GOODS->HAS_GOODS
3397.57	14	SYS	NO_GOODS->HAS_GOODS
3397.57	1	SYS	NO_GOODS->HAS_GOODS
3397.57	13	SYS	NO_GOODS->HAS_GOODS
3401.3	18	SYS	HAS_GOODS->NO_GOODS
3401.6	17	SYS	NO_GOODS->HAS_GOODS
3401.6	2	SYS	NO_GOODS->HAS_GOODS
3405.61	8	SYS	HAS_GOODS->NO_GOODS
3405.72	10	SYS	NO_GOODS->HAS_GOODS
3414.33	12	SYS	HAS_GOODS->NO_GOODS
3416.29	16	SYS	HAS_GOODS->NO_GOODS
3416.29	4	SYS	NO_GOODS->HAS_GOODS
3421.96	6	SYS	HAS_GOODS->NO_GOODS
3422.57	9	SYS	HAS_GOODS->NO_GOODS
3422.57	14	SYS	HAS_GOODS->NO_GOODS
3422.57	7	SYS	HAS_GOODS->NO_GOODS
3422.57	5	SYS	HAS_GOODS->NO_GOODS
3422.57	13	SYS	HAS_GOODS->NO_GOODS
3422.57	3	SYS	HAS_GOODS->NO_GOODS
3422.57	1	SYS	HAS_GOODS->NO_GOODS
3422.57	11	SYS	HAS_GOODS->NO_GOODS
3422.59	15	SYS	NO_GOODS->HAS_GOODS
3426.62	17	SYS	HAS_GOODS->NO_GOODS
3426.62	2	SYS	HAS_GOODS->NO_GOODS
3430.73	10	SYS	HAS_GOODS->NO_GOODS
3431.3	18	SYS	NO_GOODS->HAS_GOODS
3435.61	8	SYS	NO_GOODS->HAS_GOODS
3441.29	4	SYS	HAS_GOODS->NO_GOODS
3446.29	16	SYS	NO_GOODS->HAS_GOODS
3447.6	15	SYS	HAS_GOODS->NO_GOODS
3450.48	12	SYS	NO_GOODS->HAS_GOODS
3451.98	6	SYS	NO_GOODS->HAS_GOODS
3452.57	9	SYS	NO_GOODS->HAS_GOODS
3452.57	7	SYS	NO_GOODS->HAS_GOODS
3452.57	5	SYS	NO_GOODS->HAS_GOODS
3452.57	14	SYS	NO_GOODS->HAS_GOODS
3452.57	3	SYS	NO_GOODS->HAS_GOODS
3452.57	1	SYS	NO_GOODS->HAS_GOODS
3452.57	13	SYS	NO_GOODS->HAS_GOODS
3452.57	11	SYS	NO_GOODS->HAS_GOODS
3456.32	18	SYS	HAS_GOODS->NO_GOODS
3456.65	17	SYS	NO_GOODS->HAS_GOODS
3456.65	2	SYS	NO_GOODS->HAS_GOODS
3460.62	8	SYS	HAS_GOODS->NO_GOODS
3460.73	10	SYS	NO_GOODS->HAS_GOODS
3471.3	16	SYS	HAS_GOODS->NO_GOODS
3471.3	4	SYS	NO_GOODS->HAS_GOODS
3475.49	12	SYS	HAS_GOODS->NO_GOODS
3477	6	SYS	HAS_GOODS->NO_GOODS
3477.58	9	SYS	HAS_GOODS->NO_GOODS
=======
0.281641	2	SYS	NO_GOODS->HAS_GOODS
0.281641	6	SYS	NO_GOODS->HAS_GOODS
0.281641	16	SYS	NO_GOODS->HAS_GOODS
0.281641	12	SYS	NO_GOODS->HAS_GOODS
0.281641	18	SYS	NO_GOODS->HAS_GOODS
0.281641	17	SYS	NO_GOODS->HAS_GOODS
0.281641	10	SYS	NO_GOODS->HAS_GOODS
0.281641	8	SYS	NO_GOODS->HAS_GOODS
0.281641	4	SYS	NO_GOODS->HAS_GOODS
12.7914	16	TP001	HAS_GOODS->NO_GOODS
30.2886	5	SYS	NO_GOODS->HAS_GOODS
30.2886	11	SYS	NO_GOODS->HAS_GOODS
30.2886	1	SYS	NO_GOODS->HAS_GOODS
30.2886	9	SYS	NO_GOODS->HAS_GOODS
30.2886	3	SYS	NO_GOODS->HAS_GOODS
30.2886	7	SYS	NO_GOODS->HAS_GOODS
56.2493	2	TP055	HAS_GOODS->NO_GOODS
57.9924	4	TP064	HAS_GOODS->NO_GOODS
59.6833	6	TP073	HAS_GOODS->NO_GOODS
61.431	8	TP082	HAS_GOODS->NO_GOODS
72.0671	17	TP019	HAS_GOODS->NO_GOODS
75.6457	18	TP037	HAS_GOODS->NO_GOODS
100.8	13	TP055	NO_GOODS->HAS_GOODS
130.8	13	SYS	HAS_GOODS->NO_GOODS
137.448	13	TP082	NO_GOODS->HAS_GOODS
137.448	13	SYS	HAS_GOODS->NO_GOODS
>>>>>>> 4e327c6cbd78e718d5e38f13782acdf402bcac38
=======
>>>>>>> 58def4941913a454c7f9addb28b8cc1fd3a6480e
